Accident_ID,Accident_Type_Code,Adverse_Weather_Metric,Cabin_Temperature,Control_Metric,Days_Since_Inspection,Max_Elevation,Safety_Score,Severity,Total_Safety_Complaints,Turbulence_In_gforces,Violations,source
2183,7,0.00197907711742809,80.79,77.6663628076573,13,20132.1037549871,52.739726027397204,Minor_Damage_And_Injuries,0,0.308179588892896,2,train
1056,2,0.425876292389397,76.43,55.469462169553296,14,31596.317066831,47.0319634703196,Minor_Damage_And_Injuries,2,0.539697800216372,2,train
9204,6,0.00916199640162813,78.38,64.9954421148587,8,33880.976526557795,57.077625570776206,Significant_Damage_And_Serious_Injuries,21,0.34027479264334604,2,train
199,7,0.0030450705351902398,76.93,74.0200546946217,12,32278.1598012603,65.662100456621,Significant_Damage_And_Fatalities,16,0.250119725928597,2,train
12338,1,0.9483413993765591,78.54,84.8678213309025,21,25460.5635954114,15.753424657534199,Minor_Damage_And_Injuries,3,0.434396682293545,3,train
7929,4,0.0648203926610396,87.0,67.228805834093,9,35862.1682875726,52.100456621004604,Highly_Fatal_And_Damaging,2,0.32765308330328097,2,train
10369,2,0.512288112606264,78.15,57.8851412944394,13,37853.1677471245,51.5525114155251,Minor_Damage_And_Injuries,7,0.44413342949873796,3,train
346,2,0.328620657287925,79.17,70.6927985414767,12,24211.3595104184,53.8812785388128,Minor_Damage_And_Injuries,11,0.29700036062026697,2,train
3642,5,0.025698683704724997,75.01,68.7784867821331,15,38277.0201603213,44.4292237442922,Minor_Damage_And_Injuries,3,0.274641904075009,1,train
3009,6,0.00446244504152694,75.78,76.8003646308113,11,16837.0598386233,46.894977168949794,Significant_Damage_And_Serious_Injuries,1,0.281854309412189,0,train
11674,3,0.13041566373018199,79.42,64.2206016408387,16,26274.692889461498,27.4885844748858,Significant_Damage_And_Serious_Injuries,0,0.335947349441038,2,train
2261,5,0.0189897737507901,80.96,68.5050136736554,11,27416.8061676674,36.4383561643836,Highly_Fatal_And_Damaging,7,0.23100685178507,1,train
3356,4,0.0573584079476259,76.05,70.1914311759344,15,31346.7953386373,22.8310502283105,Highly_Fatal_And_Damaging,3,0.368042553191489,3,train
1667,7,0.0023784050751280397,82.96,52.5524156791249,8,25859.179796715,68.675799086758,Significant_Damage_And_Serious_Injuries,7,0.480556076451497,3,train
4008,7,0.00269768127782206,76.93,72.5615314494075,15,28770.8750092367,22.648401826483997,Highly_Fatal_And_Damaging,3,0.267790119004688,2,train
560,7,0.00248905628236379,79.33,56.7000911577028,8,26661.013402902598,69.8630136986301,Significant_Damage_And_Serious_Injuries,2,0.46937684817886705,0,train
5403,4,0.0434693964976293,87.79,79.71741112123979,15,23412.7822849923,44.337899543379,Minor_Damage_And_Injuries,14,0.289427335016228,2,train
3306,7,0.00246526174125229,77.17,71.285323609845,9,25755.0287871477,76.62100456620999,Significant_Damage_And_Fatalities,9,0.518421204471691,4,train
3186,3,0.0815450263010881,81.18,63.8559708295351,12,17011.9552427058,41.8264840182648,Significant_Damage_And_Serious_Injuries,0,0.284739271547061,4,train
1315,7,0.00312164948656344,83.34,76.7547857793984,15,34338.5188608788,45.6164383561644,Minor_Damage_And_Injuries,1,0.304573386224305,3,train
3600,2,0.603019887158319,81.79,59.2980856882407,17,44557.47774983651,38.3561643835616,Minor_Damage_And_Injuries,3,0.453509556437072,3,train
10445,1,1.44569257769582,87.08,59.7538742023701,9,39289.2195249257,42.0547945205479,Highly_Fatal_And_Damaging,2,0.46829498737829,4,train
5391,3,0.19753112723806698,78.64,55.87967183226979,17,39521.7363015936,39.726027397260296,Highly_Fatal_And_Damaging,7,0.302409664623152,3,train
6429,4,0.0558847376979447,79.69,66.9097538742024,13,30464.232857824398,27.442922374429198,Highly_Fatal_And_Damaging,4,0.327292463036423,2,train
6698,3,0.14769240129321498,78.5,73.0628988149499,14,29660.963488358902,37.5342465753425,Significant_Damage_And_Serious_Injuries,0,0.272117562206996,2,train
2596,2,0.42435208330785296,86.32,81.22151321786691,6,31382.2451914957,91.1872146118722,Significant_Damage_And_Fatalities,3,0.23713739632167302,1,train
8635,7,0.000468915793178604,79.67,68.5050136736554,17,15301.251956966202,48.1278538812785,Significant_Damage_And_Fatalities,4,0.557007573025604,2,train
9834,3,0.138218629477214,80.62,54.7857793983592,11,27569.720835006403,46.4840182648402,Significant_Damage_And_Serious_Injuries,5,0.5032751532636129,1,train
2930,4,0.0625580091581576,79.45,70.82953509571558,12,33980.6616754711,32.4200913242009,Highly_Fatal_And_Damaging,10,0.306737107825459,0,train
9841,4,0.0680573980642769,84.52,80.6289881494986,8,37374.0515759079,42.648401826484,Highly_Fatal_And_Damaging,0,0.134,3,train
7602,6,0.00952310647454607,79.75,79.39835916134909,17,40445.1366875436,26.438356164383602,Significant_Damage_And_Serious_Injuries,7,0.320440677966102,1,train
3977,6,0.00656903894305681,85.6,55.651777575205095,13,26681.942386850696,49.4520547945205,Highly_Fatal_And_Damaging,4,0.374533717994951,1,train
4715,4,0.0563295397232032,79.54,64.4484958979034,11,31624.1853039844,33.5616438356164,Highly_Fatal_And_Damaging,3,0.20900901550667103,2,train
11908,1,1.59744114351771,75.51,71.3764813126709,18,43767.580522752,13.37899543379,Highly_Fatal_And_Damaging,17,0.274641904075009,0,train
1819,7,0.0039729318398627,76.9,80.0364630811304,15,42688.636920867204,43.698630136986296,Minor_Damage_And_Injuries,1,0.24002235845654502,3,train
8015,1,1.8829498114848602,76.58,68.04922515952599,12,51846.7692000809,68.03652968036529,Significant_Damage_And_Fatalities,5,0.158882798413271,0,train
9836,2,0.41211713113219395,78.92,72.7894257064722,15,30271.1947677453,42.8310502283105,Minor_Damage_And_Injuries,25,0.219106382978723,2,train
9862,4,0.0865139983925863,81.1,61.212397447584294,10,47495.6595147704,36.7579908675799,Highly_Fatal_And_Damaging,5,0.264183916336098,2,train
11149,2,0.5768310721770981,78.13,38.149498632634504,17,42736.966539222405,14.246575342465698,Significant_Damage_And_Fatalities,3,0.556646952758745,3,train
1559,4,0.0745708540130751,77.64,78.1221513217867,12,40529.319850127096,30.593607305936104,Highly_Fatal_And_Damaging,2,0.249759105661738,1,train
8975,6,0.00670749061779127,78.37,46.171376481312706,14,28014.7185262694,37.4429223744292,Minor_Damage_And_Injuries,2,0.6330984493328521,4,train
2213,4,0.0670251454671363,78.28,67.0464904284412,5,36722.333573037096,57.9908675799087,Highly_Fatal_And_Damaging,10,0.302770284890011,3,train
1660,7,0.00296123311268106,79.17,77.30173199635371,12,32342.110689359903,65.662100456621,Significant_Damage_And_Fatalities,0,0.24218608005769898,2,train
11612,3,0.133100818437916,79.17,56.9279854147676,17,26930.376234739502,28.5844748858447,Minor_Damage_And_Injuries,11,0.30781896862603697,2,train
928,6,0.00292043448980012,78.16,62.5341841385597,17,10829.379248585501,27.8538812785388,Significant_Damage_And_Serious_Injuries,6,0.26346267580238,2,train
11582,4,0.0600603540074943,80.08,60.6198723792161,15,32516.6697365042,22.2831050228311,Highly_Fatal_And_Damaging,4,0.262380815001803,2,train
555,1,0.870409654339999,77.27,67.7757520510483,17,23811.1848692756,13.789954337899498,Highly_Fatal_And_Damaging,3,0.330538045438154,1,train
11695,2,0.465273335265546,82.92,63.947128532361,12,34175.4526288751,55.1141552511415,Minor_Damage_And_Injuries,8,0.24615290299314802,2,train
9,4,0.0572107838399182,77.74,73.1996353691887,16,31778.056103388702,18.1278538812785,Highly_Fatal_And_Damaging,5,0.20432095203750503,3,train
11318,7,0.00217265829817744,82.53,81.26709206927991,14,26993.9576251546,58.767123287671204,Significant_Damage_And_Fatalities,9,0.30313090515687,4,train
7125,4,0.0503793565096615,77.3,52.9626253418414,18,27487.688802433197,24.8858447488584,Minor_Damage_And_Injuries,17,0.48632600072124,2,train
10878,6,0.00826809205925719,82.58,21.1485870556062,8,35387.6700736684,46.2100456621004,Highly_Fatal_And_Damaging,12,0.7777071763433109,1,train
10485,3,0.20736129067751602,77.78,47.9033728350046,17,41508.440094186204,25.662100456620998,Minor_Damage_And_Injuries,5,0.510126938333934,2,train
5828,5,0.0261850035893522,76.74,73.1996353691887,11,38733.295469876204,34.6118721461187,Highly_Fatal_And_Damaging,11,0.26851135953840605,4,train
11223,2,0.368581314855344,81.14,68.2315405651778,10,27154.0852458968,62.1917808219178,Minor_Damage_And_Injuries,6,0.35902704652001394,2,train
3449,3,0.170794962939637,77.58,63.90154968094811,17,34283.774615736096,25.9817351598173,Significant_Damage_And_Serious_Injuries,12,0.33450486837360305,1,train
3581,3,0.151840046781855,80.13,58.6599817684595,19,30451.740350712596,19.863013698630102,Significant_Damage_And_Serious_Injuries,3,0.589824017309773,2,train
12018,2,0.600381644287286,87.0,52.3245214220602,13,44340.4415424806,26.7123287671233,Significant_Damage_And_Fatalities,25,0.434396682293545,2,train
8833,4,0.0520195059207914,82.17,73.9288969917958,14,28115.2649142718,25.9817351598173,Highly_Fatal_And_Damaging,3,0.4372816444284171,2,train
6724,1,1.38064271264044,76.12,73.33637192342749,16,37388.6897063868,42.9680365296804,Minor_Damage_And_Injuries,0,0.27428128380815,3,train
3924,3,0.17688336838481103,78.93,86.50865998176849,12,35564.361060678595,30.593607305936104,Highly_Fatal_And_Damaging,3,0.19891164803461897,5,train
2515,4,0.0775283006898538,77.87,63.90154968094811,14,42439.1944385303,25.296803652968002,Highly_Fatal_And_Damaging,1,0.401580238009376,2,train
8928,6,0.00699570467874823,81.53,82.3154056517776,6,26757.665677276298,63.8356164383562,Significant_Damage_And_Serious_Injuries,2,0.187371799495131,3,train
6173,5,0.0245984678638604,78.52,73.6554238833182,9,37477.5074617678,64.61187214611871,Minor_Damage_And_Injuries,18,0.47370429138117603,2,train
981,6,0.00701099810426698,79.79,85.278030993619,16,26215.0186448036,29.9543378995434,Significant_Damage_And_Serious_Injuries,9,0.211893977641543,2,train
11881,5,0.0340042459384705,79.7,66.7274384685506,15,51474.8711787021,57.44292237442921,Significant_Damage_And_Fatalities,4,0.19278110349801603,4,train
5834,3,0.174030173352904,77.52,72.5615314494075,20,34956.4722310962,29.634703196346997,Minor_Damage_And_Injuries,8,0.41744752975117205,2,train
4432,4,0.0373628855614637,82.26,74.74931631722879,9,20432.2797281007,43.6529680365297,Highly_Fatal_And_Damaging,24,0.301327803822575,1,train
5624,7,0.00288440827898333,80.01,65.9981768459435,19,28354.1216769969,41.415525114155294,Significant_Damage_And_Fatalities,11,0.572514244500541,4,train
9226,2,0.27379814127354,80.71,58.20419325433001,4,20292.7058221986,69.9086757990868,Significant_Damage_And_Serious_Injuries,4,0.311064551027768,1,train
813,1,0.9784546265153471,88.11,64.7219690063811,20,26492.389254308502,2.64840182648402,Highly_Fatal_And_Damaging,12,0.281854309412189,2,train
4962,1,1.77934417304994,75.88,76.6180492251596,18,48882.9969470896,35.388127853881294,Minor_Damage_And_Injuries,1,0.282575549945907,4,train
7161,2,0.368316843602281,79.12,83.9106654512306,11,27353.2011034988,57.671232876712295,Minor_Damage_And_Injuries,4,0.29447601875225393,3,train
10237,1,1.50783149128232,77.35,50.6836827711942,13,41465.6476353107,28.9041095890411,Significant_Damage_And_Fatalities,4,0.5342884962134871,4,train
5406,6,0.007783435263071359,76.8,61.3947128532361,14,31993.458888341,37.260273972602704,Significant_Damage_And_Serious_Injuries,8,0.39148287053732395,4,train
5588,6,0.0087503462811473,79.48,66.22607110300821,13,36172.7911889422,38.767123287671204,Significant_Damage_And_Serious_Injuries,2,0.329456184637577,3,train
3147,3,0.20183070520726104,81.4,66.4995442114859,13,40698.999317045294,39.726027397260296,Significant_Damage_And_Serious_Injuries,7,0.346405337179949,3,train
10879,1,1.02423626637109,81.26,54.69462169553329,16,27865.4680761156,30.3196347031963,Minor_Damage_And_Injuries,3,0.410235124413992,1,train
4280,3,0.151460169601184,79.46,83.8195077484048,9,30187.3009874332,52.9223744292237,Significant_Damage_And_Serious_Injuries,5,0.44341218896502005,3,train
7731,4,0.0660557335830439,81.91,82.0875113947128,6,36384.8862884969,52.739726027397204,Highly_Fatal_And_Damaging,20,0.395810313739632,1,train
5185,4,0.058088147653132007,77.78,62.5341841385597,13,31193.4661135602,39.178082191780796,Significant_Damage_And_Serious_Injuries,2,0.396892174540209,2,train
3400,4,0.0435847572179465,79.03,74.1567912488605,10,23744.0693140378,39.178082191780796,Highly_Fatal_And_Damaging,3,0.363354489722322,2,train
6764,2,0.472049970530307,78.97,59.480401093892496,15,34891.3609926551,42.9680365296804,Minor_Damage_And_Injuries,8,0.273560043274432,2,train
3848,4,0.0445660106164211,78.3,80.4466727438469,18,24442.0329952916,23.607305936073104,Significant_Damage_And_Serious_Injuries,7,0.350372160115398,3,train
3558,4,0.0803192879709049,78.27,73.746581586144,7,44040.9929536786,49.6803652968036,Highly_Fatal_And_Damaging,0,0.357945185719437,1,train
395,3,0.149678160752922,78.87,45.2142206016409,10,30035.7155455223,49.9086757990868,Minor_Damage_And_Injuries,6,0.47839235485034204,1,train
6620,3,0.147077299443035,79.1,57.5660893345488,16,29541.1841118771,31.324200913242002,Significant_Damage_And_Serious_Injuries,5,0.42934799855751904,1,train
12347,5,0.021344098679893002,77.91,56.38103919781221,3,31556.387280286403,71.8721461187215,Minor_Damage_And_Injuries,44,0.507602596465921,2,train
6196,4,0.0620379742960961,77.28,52.0966271649954,18,34198.7569609193,12.9680365296804,Significant_Damage_And_Fatalities,13,0.42249621348719796,3,train
8366,1,1.0827906220613501,84.87,55.9708295350957,13,29536.6428318262,41.5525114155251,Minor_Damage_And_Injuries,2,0.441609087630725,0,train
6093,2,0.459353706346865,81.08,59.2069279854148,16,33952.37373937,42.0091324200913,Minor_Damage_And_Injuries,13,0.52960043274432,2,train
11105,2,0.518441261968944,78.43,64.4940747493163,16,38340.1216892705,42.0091324200913,Minor_Damage_And_Injuries,1,0.250119725928597,0,train
10110,3,0.16814086887043497,77.93,55.6061987237922,12,33889.049386107,44.566210045662096,Minor_Damage_And_Injuries,15,0.440887847097007,2,train
3079,6,0.00900372099201005,75.97,74.65815861440291,10,35535.2005207219,49.13242009132421,Significant_Damage_And_Serious_Injuries,10,0.22163072484673602,1,train
10727,4,0.0480571916966038,77.91,52.5979945305378,8,26005.3229868944,44.5205479452055,Significant_Damage_And_Fatalities,3,0.3932859718716189,2,train
6086,3,0.203686644663722,76.63,55.9708295350957,20,40846.9168997547,40.4109589041096,Significant_Damage_And_Serious_Injuries,12,0.42718427695636496,2,train
6854,7,0.0038918509197929,81.04,74.2023701002735,17,44041.913776203895,50.273972602739704,Significant_Damage_And_Fatalities,8,0.234973674720519,2,train
9194,6,0.00798380661355292,77.49,65.4056517775752,12,32628.119731014904,42.7853881278539,Significant_Damage_And_Serious_Injuries,6,0.272478182473855,3,train
8416,2,0.569213825805112,83.57,52.82588878760261,14,42152.5021440486,48.4474885844749,Highly_Fatal_And_Damaging,5,0.5209455463397039,2,train
12077,6,0.0056033729569485,83.32,75.38742023701,16,22659.2573373519,29.3607305936073,Significant_Damage_And_Serious_Injuries,10,0.26490515686981597,1,train
2156,2,0.378611274088549,77.38,82.9535095715588,16,27803.313027135497,51.3698630136986,Significant_Damage_And_Fatalities,0,0.215500180310133,4,train
11388,7,0.0023485546273337397,83.23,56.1531449407475,14,23226.2368947895,59.8173515981735,Significant_Damage_And_Serious_Injuries,20,0.39148287053732395,3,train
6576,2,0.566805568689148,78.13,58.38650865998179,16,41881.5814423041,42.5114155251142,Minor_Damage_And_Injuries,3,0.416005048683736,2,train
9285,7,0.00303101271110826,79.83,62.351868732907896,14,34233.0433595664,59.04109589041099,Significant_Damage_And_Fatalities,2,0.461803822574828,3,train
946,2,0.7295762379724829,87.23,73.33637192342749,11,51368.7499996858,58.4474885844749,Minor_Damage_And_Injuries,2,0.434396682293545,3,train
4815,4,0.0758160751129294,80.64,57.9762989972653,9,41703.4532879954,41.643835616438295,Highly_Fatal_And_Damaging,1,0.29591849981969,2,train
11416,3,0.19070600931885298,77.91,74.74931631722879,14,38146.3856724747,35.0228310502283,Significant_Damage_And_Serious_Injuries,4,0.21802452217814602,4,train
1922,3,0.0947045760499578,81.04,59.9817684594348,15,18915.509024870702,56.2100456621004,Significant_Damage_And_Fatalities,4,0.33883231157591,2,train
8803,2,0.613499622606416,82.99,51.0938924339107,14,45105.8414366345,36.027397260274,Minor_Damage_And_Injuries,4,0.34171727371078203,2,train
1918,3,0.202363110539689,83.08,58.0674567000912,14,40226.1782629885,37.808219178082204,Significant_Damage_And_Serious_Injuries,18,0.46757374684457303,3,train
4605,1,1.36636436145827,78.72,57.155879671832295,11,37177.378925325094,45.9360730593607,Minor_Damage_And_Injuries,1,0.244349801658853,4,train
9787,4,0.0602782872200922,81.18,68.64175022789429,15,33079.1686288525,45.0684931506849,Minor_Damage_And_Injuries,3,0.251922827262892,0,train
5048,4,0.0713728148247185,80.06,65.2689152233364,8,39310.1055152739,45.15981735159821,Highly_Fatal_And_Damaging,4,0.175471330688784,3,train
12227,4,0.0499833389656219,77.16,57.611668185961705,20,27487.688802433197,29.634703196346997,Minor_Damage_And_Injuries,12,0.42213559322033894,5,train
6472,5,0.0195220582116127,78.85,58.4320875113947,16,30147.9054384671,41.324200913242,Minor_Damage_And_Injuries,12,0.477671114316625,2,train
441,4,0.0659869669203887,81.94,81.4038286235187,14,36065.2085271643,23.424657534246602,Highly_Fatal_And_Damaging,0,0.29123043635052304,2,train
584,7,0.00285921279661085,81.27,74.88605287146758,17,31003.9110435795,49.4520547945205,Significant_Damage_And_Fatalities,1,0.34315975477821803,1,train
661,4,0.0593813308679131,77.85,80.35551504102101,7,31922.100323079703,49.5890410958904,Highly_Fatal_And_Damaging,2,0.28654237288135603,1,train
583,2,0.6951722586792091,80.83,50.1823154056518,12,52978.479059002304,56.25570776255711,Highly_Fatal_And_Damaging,13,0.448460872701046,1,train
3666,3,0.131904150863195,78.16,67.6845943482224,15,26636.768566061,33.698630136986296,Significant_Damage_And_Serious_Injuries,1,0.26021709340064897,1,train
93,6,0.008087326961384691,78.63,64.2661804922516,11,30871.7590215036,69.8173515981735,Significant_Damage_And_Fatalities,1,0.31935881716552506,2,train
12099,6,0.0115992727931572,78.37,70.2825888787603,20,47182.814607408094,0.0,Highly_Fatal_And_Damaging,0,0.199632888568337,2,train
10109,5,0.0245347549298593,80.17,50.1823154056518,12,35910.2004117809,55.662100456621,Highly_Fatal_And_Damaging,2,0.5764810674359899,1,train
8405,4,0.100005416841789,80.64,73.83773928896991,5,55638.9032967776,55.7534246575342,Highly_Fatal_And_Damaging,0,0.36984565452578405,2,train
8082,2,0.6567261053757629,80.83,63.90154968094811,10,48274.055452493,73.1050228310502,Significant_Damage_And_Fatalities,7,0.38751604760187497,1,train
8537,1,1.18559130991078,80.06,54.2844120328168,8,32195.2158587431,44.794520547945204,Significant_Damage_And_Fatalities,3,0.487407861521817,2,train
80,3,0.138524831339105,75.94,61.3947128532361,13,27897.8067021377,28.0365296803653,Highly_Fatal_And_Damaging,7,0.43042985935809597,3,train
1755,1,0.928160114062658,81.05,54.968094804010896,16,25149.775095668,18.1735159817352,Significant_Damage_And_Fatalities,1,0.350372160115398,4,train
6452,4,0.0693842688567114,82.06,64.94986326344579,13,38168.2845511766,29.452054794520503,Highly_Fatal_And_Damaging,34,0.37958240173097707,3,train
2545,6,0.00645292114033313,82.46,87.46581586144029,14,26029.163262479102,36.5753424657534,Significant_Damage_And_Serious_Injuries,22,0.250480346195456,1,train
2684,4,0.0308467755730608,81.04,77.7119416590702,11,17735.214441938002,34.3835616438356,Highly_Fatal_And_Damaging,3,0.32224377930039694,1,train
10355,1,1.2708080559078798,77.94,64.3117593436645,18,34827.8194688261,33.1050228310502,Minor_Damage_And_Injuries,2,0.30637648755860103,2,train
12309,4,0.0494697995302419,82.92,65.49680948040111,21,26977.613452267597,26.0730593607306,Minor_Damage_And_Injuries,0,0.363354489722322,1,train
10837,6,0.007526270122906459,82.26,72.5615314494075,14,29519.010231283,34.6575342465753,Significant_Damage_And_Serious_Injuries,0,0.31214641182834496,4,train
1157,4,0.0574136583741536,81.43,67.6845943482224,15,31151.7511553384,43.7899543378995,Minor_Damage_And_Injuries,4,0.340996033177064,3,train
10755,2,0.349996580988271,81.03,73.70100273473109,12,25768.1452141952,30.3196347031963,Highly_Fatal_And_Damaging,6,0.37092751532636103,2,train
2039,1,1.2036414840358702,81.03,80.08204193254329,14,32806.2895663649,23.150684931506802,Highly_Fatal_And_Damaging,0,0.319719437432383,2,train
6973,4,0.0443042071804465,79.34,45.487693710118506,6,24451.819618031,63.972602739726,Minor_Damage_And_Injuries,3,0.269953840605842,1,train
2480,6,0.00427834417018891,85.92,69.1431175934367,15,19458.9764892614,31.461187214611897,Significant_Damage_And_Serious_Injuries,13,0.336307969707898,2,train
4003,6,0.00751374310534355,77.37,51.5952597994531,12,30281.730328791,32.100456621004604,Significant_Damage_And_Fatalities,17,0.502193292463036,3,train
7479,4,0.0651636744257849,78.23,50.5013673655424,9,35695.9901661657,40.821917808219204,Significant_Damage_And_Fatalities,0,0.354699603317706,4,train
10327,6,0.007286016381882591,81.63,79.85414767547859,15,28520.1977697407,33.7899543378995,Significant_Damage_And_Serious_Injuries,2,0.350372160115398,1,train
2397,6,0.00722205940997227,78.03,85.5970829535096,11,28520.1977697407,45.9817351598173,Significant_Damage_And_Serious_Injuries,3,0.35109340064911604,3,train
3559,2,0.581725542959453,81.26,67.0920692798541,15,43094.6610782697,45.342465753424705,Minor_Damage_And_Injuries,5,0.385352326000721,1,train
3142,4,0.0397882618618052,81.44,73.1996353691887,11,21620.8716439398,34.6575342465753,Highly_Fatal_And_Damaging,11,0.33702921024161503,0,train
6633,4,0.0601777442176999,80.96,79.3527803099362,10,32806.2895663649,36.4383561643836,Highly_Fatal_And_Damaging,3,0.28401803101334305,1,train
1750,1,1.3901185803260703,82.75,72.97174111212401,7,37933.3990008527,49.6803652968036,Highly_Fatal_And_Damaging,0,0.404465200144248,3,train
1303,1,0.9979805744848821,76.11,69.64448495897899,16,27016.7622854952,41.7351598173516,Minor_Damage_And_Injuries,5,0.416005048683736,2,train
4871,4,0.0480000313191448,78.56,76.7547857793984,10,26430.500959507,39.5433789954338,Highly_Fatal_And_Damaging,0,0.283296790479625,2,train
9590,4,0.0902752849258249,81.15,76.7092069279854,15,49077.63887892821,22.7397260273973,Highly_Fatal_And_Damaging,8,0.412759466282005,3,train
9488,5,0.0248162256986244,78.43,96.0346399270739,11,35847.895873568,71.4611872146119,Significant_Damage_And_Fatalities,17,0.21766390191128698,2,train
8540,2,0.394504816380126,81.39,68.1859617137648,13,29306.9507519677,40.9132420091324,Significant_Damage_And_Serious_Injuries,0,0.237498016588532,2,train
8364,6,0.0104388918436821,78.42,70.9206927985415,19,41232.8372944868,18.7214611872146,Significant_Damage_And_Serious_Injuries,11,0.382467363865849,2,train
11116,7,0.00311862643459303,77.56,80.2643573381951,13,32338.7123997491,62.4200913242009,Significant_Damage_And_Fatalities,3,0.32368626036783194,1,train
7718,5,0.0292830716747344,80.49,62.306289881495,14,43319.3836375384,47.9908675799087,Minor_Damage_And_Injuries,19,0.525272989542012,1,train
10743,4,0.0602782872200922,81.06,68.91522333637201,12,32509.9312590937,42.5114155251142,Significant_Damage_And_Serious_Injuries,6,0.325849981968986,4,train
4708,2,0.498504576895618,81.76,68.5050136736554,10,36844.4611648139,60.273972602739704,Minor_Damage_And_Injuries,7,0.41744752975117205,2,train
2843,1,1.2684727108881002,79.46,45.67000911577029,12,34417.317776486605,31.415525114155198,Significant_Damage_And_Fatalities,3,0.401219617742517,2,train
12101,3,0.138546714150985,81.24,78.3044667274385,10,27827.8514266594,50.0456621004566,Significant_Damage_And_Serious_Injuries,4,0.31214641182834496,2,train
4727,4,0.0602782872200922,82.44,74.1567912488605,16,33053.916313277005,19.4977168949772,Highly_Fatal_And_Damaging,1,0.325849981968986,2,train
12032,4,0.0928046600866946,76.56,63.947128532361,15,52691.1209522425,20.2283105022831,Highly_Fatal_And_Damaging,13,0.33450486837360305,1,train
10460,2,0.20512020396366198,84.2,69.64448495897899,13,15052.6234969544,50.273972602739704,Minor_Damage_And_Injuries,10,0.41095636494771004,1,train
6908,3,0.25094116847306897,78.46,52.0966271649954,8,49898.0501197341,57.0319634703196,Minor_Damage_And_Injuries,6,0.48848972232239396,1,train
1711,4,0.0847856393439959,79.56,60.57429352780311,8,46540.2720370916,44.4748858447489,Highly_Fatal_And_Damaging,6,0.324768121168409,1,train
10634,5,0.026949466655397998,84.26,57.7028258887876,14,38518.2859294847,34.8401826484018,Significant_Damage_And_Serious_Injuries,13,0.505078254597908,1,train
6661,4,0.0824157481424522,80.03,66.3172288058341,9,44263.043507370196,52.3744292237443,Highly_Fatal_And_Damaging,11,0.283296790479625,2,train
10414,4,0.0677114487516343,76.87,52.5524156791249,18,36997.329884366,23.607305936073104,Minor_Damage_And_Injuries,7,0.449542733501623,1,train
150,4,0.0594145703785473,80.27,55.241567912488605,12,32058.503196196,30.7305936073059,Significant_Damage_And_Fatalities,1,0.350372160115398,4,train
5864,2,0.28359564915839097,80.71,56.517775752051,14,20955.0416104401,37.077625570776206,Minor_Damage_And_Injuries,0,0.365878831590335,1,train
6621,2,0.40130981931802706,77.95,50.7748404740201,11,29784.274359472798,46.4383561643836,Minor_Damage_And_Injuries,0,0.5003901911287411,3,train
5360,5,0.0189897737507901,79.94,68.3682771194166,8,26636.768566061,43.698630136986296,Highly_Fatal_And_Damaging,4,0.255168409664623,3,train
4489,2,0.153524645586453,78.99,83.68277119416591,14,12221.251002450701,24.383561643835602,Highly_Fatal_And_Damaging,4,0.19891164803461897,3,train
8691,2,0.354201915427497,76.89,78.07657247037379,11,26232.9881442637,35.9817351598173,Highly_Fatal_And_Damaging,4,0.20576343310494002,2,train
6421,3,0.102469790121053,78.37,35.6882406563355,15,20326.143262253798,32.2831050228311,Minor_Damage_And_Injuries,1,0.8819264334655601,2,train
8328,3,0.13243952676985699,81.32,77.6207839562443,15,26632.0129708879,32.8767123287671,Significant_Damage_And_Serious_Injuries,2,0.298442841687703,2,train
4403,1,1.10726459904649,83.74,63.947128532361,9,29887.2364975067,42.5570776255708,Highly_Fatal_And_Damaging,3,0.24543166245943,3,train
5235,3,0.22843204320038896,79.64,57.520510483135794,14,45969.4526879013,37.3059360730594,Significant_Damage_And_Serious_Injuries,0,0.244349801658853,0,train
3425,6,0.00857106248144046,77.17,55.6973564266181,15,33350.4681813235,22.1917808219178,Significant_Damage_And_Fatalities,1,0.505438874864767,1,train
1797,2,0.39562322265235605,79.83,78.669097538742,13,29157.107439248797,63.8812785388128,Significant_Damage_And_Fatalities,4,0.308900829426614,3,train
3087,7,0.0032646245817578,79.8,76.4813126709207,12,35683.7717435303,30.776255707762605,Highly_Fatal_And_Damaging,2,0.26490515686981597,2,train
4389,2,0.292872788776625,77.92,51.9143117593437,14,21656.813215206002,49.4520547945205,Highly_Fatal_And_Damaging,1,0.538976559682654,2,train
10143,2,0.264253743919955,74.86,89.6080218778487,11,18890.364737384698,34.474885844748805,Highly_Fatal_And_Damaging,0,0.259135232600072,3,train
501,3,0.110911641223805,79.09,71.0118505013674,15,22172.7226577113,21.461187214611897,Highly_Fatal_And_Damaging,1,0.206484673638658,3,train
3255,2,0.35232572373360105,81.04,64.4029170464904,11,26020.7634174777,72.1461187214612,Significant_Damage_And_Fatalities,7,0.32080129823296005,2,train
1545,5,0.0253444907773519,79.73,91.20328167730172,9,35847.895873568,64.337899543379,Minor_Damage_And_Injuries,1,0.21766390191128698,1,train
610,4,0.0630782291033802,76.42,76.4813126709207,12,34703.885987701,30.776255707762605,Highly_Fatal_And_Damaging,3,0.27103570140641897,1,train
9638,3,0.199990448988869,76.61,68.7784867821331,21,40238.3320935957,13.9269406392694,Significant_Damage_And_Serious_Injuries,7,0.283296790479625,1,train
